Lemons contain a natural acid.	レモンには天然の酸が含まれています。	Lemons (レモン) / contain (含む) / a (一つの) / natural (自然な) / acid (酸)
The tenant paid the rent.	借主は家賃を支払った。	The (その) / tenant (借主) / paid (支払った) / the (その) / rent (家賃)
She speaks French et English.	彼女はフランス語と英語を話します。	She (彼女) / speaks (話す) / French (フランス語) / and (と) / English (英語)
Aye, I agree completely.	ああ、完全に同意します。	Aye (はい) / I (私) / agree (同意します) / completely (完全に)
The rabbit hid behind bush.	ウサギは茂みの後ろに隠れました。	The (その) / rabbit (ウサギ) / hid (隠れた) / behind (後ろに) / bush (茂み)
She works in a ward.	彼女は病棟で働いています。	She (彼女の) / works (働いている) / in (で) / a (ある) / ward (病棟)
She earned a completion certificate.	彼女は修了証を取得しました。	She (彼女) / earned (獲得した) / a (一つの) / completion (修了) / certificate (証明書)
He supports socialist economic policies.	彼は社会主義経済政策を支持しています。	He (彼) / supports (支持する) / socialist (社会主義) / economic (経済) / policies (政策)
They investigated a data breach.	彼らはデータ漏洩を調査しました。	They (彼ら) / investigated (調査した) / a (ある) / data (データ) / breach (侵害)
She spoke on my behalf.	彼女は私の代わりに話しました。	She (彼女) / spoke (話した) / on (に) / my (私の) / behalf (代理で)
The chancellor announced new policies.	首相は新しい政策を発表しました。	The (その) / chancellor (首相) / announced (発表した) / new (新しい) / policies (政策)
The plaintiff won the case.	原告が訴訟に勝った。	The (その) / plaintiff (原告) / won (勝った) / the (その) / case (訴訟)
Linguistic skills are highly valuable.	言語能力は非常に貴重です。	Linguistic (言語的) / skills (スキル) / are (である) / highly (非常に) / valuable (貴重な)
Sociology explains social group behavior.	社会学は社会集団の行動を説明します。	Sociology (社会学) / explains (説明する) / social (社会の) / group (グループ) / behavior (行動)
The landlord fixed the leak.	大家さんは漏れを修理しました。	The (その) / landlord (大家) / fixed (修理した) / the (その) / leak (漏れ).
The results were satisfactory.	結果は満足のいくものでした。	The (その) / results (結果) / were (は) / satisfactory (満足のいく)
An ounce of gold shines.	一オンスの金が輝く。	An (オンス) / ounce (オンス) / of (の) / gold (金) / shines (輝く).
The gulf separates the lands.	湾が土地を分けている。	The (その) / gulf (湾) / separates (分ける) / the (その) / lands (土地).
Leisure time is important.	余暇は重要です。	Leisure (レジャー) / time (時間) / is (です) / important (重要)
The sergeant led the team.	軍曹はチームを率いた。	The (ザ) / sergeant (軍曹) / led (率いた) / the (ザ) / team (チーム)
